File Name,Country,Topic,Learners' Prof.,Editor,Tokens,A (Added),D (Deleted),A+D,Tokens,Content (/12),Organization (/12),Vocabulary (/12),Language Use (/12),Mechanics (/12),Total 1 (%),Total 2 (Weighted %),Code,Sex,Age,Grade/Degree,Yrs of Stay (< Yrs),Major,Acad. Genre,Prof. Test,Score,Vocab Size Test,CEFR,INTM,INSM,INTM+INSM,INTM-INSM,Primary,Secondary,College,Inschool,Outschool,Listening,Reading,Speaking,Writing,NS,Pronunciation,Presentation,EssayW,,Content,,,,,,,,,,,,,,
W_TWN_SMK0_037_A2_0_EDIT.txt,TWN,SMK,A2_0,JES,220,33,25,58,201,10,9,10,9,9,78.3,75.4,W_TWN_037,M,24,4,N/A,Chinese,Humanities,TOEIC,500,25,A2_0,3.83,4.33,8.16,-0.5,2,3,3.63,3.56,2.78,3.5,3.25,3,3.5,3,2,3,3,,,,,,,,,,,,,,,,
W_TWN_SMK0_039_A2_0_EDIT.txt,TWN,SMK,A2_0,JES,217,24,18,42,226,9,8,9,8,7,68.3,67.1,W_TWN_039,M,21,3,N/A,Physics,Sciences & Technology,N/A,N/A,18,A2_0,3.17,2.83,6,0.34,2.5,3.25,3.25,3.11,3.22,3,3.5,3,3.5,4,4,4,4,,,,,,,,,,,,,,,,
W_TWN_SMK0_040_A2_0_EDIT.txt,TWN,SMK,A2_0,JES,236,55,34,89,204,8,7,6,5,6,53.3,52.5,W_TWN_040,F,22,4,N/A,Social Work,Social Sciences,N/A,N/A,20,A2_0,5.17,4.67,9.84,0.5,3.5,3.38,3,3.67,2.78,3.25,3.75,3.25,2.5,2,2,2,2,,,,,,,,,,,,,,,,
W_TWN_SMK0_041_A2_0_EDIT.txt,TWN,SMK,A2_0,JES,201,8,16,24,222,11,11,10,10,10,86.7,83.3,W_TWN_041,F,20,3,N/A,Information,Sciences & Technology,TOEIC,295,21,A2_0,2.17,2.83,5,-0.66,1,1.75,1.75,1.67,1.67,1,2,3,1,6,2,2,1,,,,,,,,,,,,,,,,
W_TWN_SMK0_048_B2_0_EDIT.txt,TWN,SMK,B2_0,JES,213,15,13,28,202,10,10,9,9,10,80,75.8,W_TWN_048,F,21,3,N/A,Advertising,Social Sciences,TOEIC,840,30,B2_0,4.33,4.67,9,-0.34,2,3,3.5,3.44,2.78,3.25,3.5,2.75,3.5,5,1,4,4,,,,,,,,,,,,,,,,
W_TWN_SMK0_057_B2_0_EDIT.txt,TWN,SMK,B2_0,JES,215,18,13,31,203,11,11,10,10,11,88.3,83.8,W_TWN_057,F,22,4,N/A,Sociology,Humanities,TOEFL (iBT),97,40,B2_0,5.67,6,11.67,-0.33,4.5,2,2,2.44,2.11,2,2,2,2,5,5,5,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_068_B2_0_EDIT.txt,TWN,SMK,B2_0,JES,220,10,5,15,203,12,11,11,11,12,95,90,W_TWN_068,F,23,4,N/A,Economics,Social Sciences,TOEIC,800,39,B2_0,4.5,4.17,8.67,0.33,1,2.63,1.88,1.67,2.56,2.75,3,1.25,2,1,4,1,1,,,,,,,,,,,,,,,,
W_TWN_SMK0_069_B2_0_EDIT.txt,TWN,SMK,B2_0,JES,215,11,11,22,211,12,11,10,11,12,93.3,88.3,W_TWN_069,F,20,3,N/A,Business,Social Sciences,TOEIC,965,41,B2_0,5.17,4.67,9.84,0.5,3.5,3.13,4.38,3.67,3.78,4.25,4.25,3.25,3.25,5,5,5,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_077_B2_0_EDIT.txt,TWN,SMK,B2_0,JES,234,16,16,32,196,11,11,11,10,10,88.3,85,W_TWN_077,F,20,3,N/A,English,Humanities,TOEIC,785,33,B2_0,4.33,5,9.33,-0.67,2,2.5,4.38,3.56,3,3.75,3.75,2.75,3.5,5,5,5,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_086_B2_0_EDIT.txt,TWN,SMK,B2_0,JES,250,23,21,44,221,10,9,9,9,10,78.3,74.2,W_TWN_086,F,22,4,N/A,Business,Social Sciences,TOEFL (iBT),87,36,B2_0,5.5,4.5,10,1,2,3.75,5,3.78,4.44,4.75,5.25,3.25,4.25,6,6,6,4,,,,,,,,,,,,,,,,
W_TWN_SMK0_088_B2_0_EDIT.txt,TWN,SMK,B2_0,JES,204,17,13,30,210,9,7,6,7,7,60,58.8,W_TWN_088,F,20,2,N/A,English,Humanities,TOEIC,805,35,B2_0,6,5.67,11.67,0.33,1,2.38,5.5,3.56,3.67,4.75,4.5,3.75,2.75,6,6,6,4,,,,,,,,,,,,,,,,
W_TWN_SMK0_095_B2_0_EDIT.txt,TWN,SMK,B2_0,JES,274,19,22,41,230,9,8,9,8,9,71.7,67.9,W_TWN_095,F,22,4,N/A,Finance,Social Sciences,TOEIC,845,37,B2_0,3.67,5.67,9.34,-2,1,1.75,2,1.67,1.89,2,2,1.75,1.75,1,2,1,3,,,,,,,,,,,,,,,,
W_KOR_PTJ0_001_A2_0_EDIT.txt,KOR,PTJ,A2_0,NH,254,50,31,81,238,6,7,6,6,8,55,50,W_KOR_001,F,22,4,N/A,Military,Sciences & Technology,TOEFL (iBT),56,44,A2_0,5.5,4,9.5,1.5,1,4,4.75,3.56,4.44,4,4.5,4.25,4.75,6,6,5,6,,,,,,,,,,,,,,,,
W_KOR_PTJ0_003_B1_1_EDIT.txt,KOR,PTJ,B1_1,NH,233,48,42,90,230,6,5,6,5,7,48.3,44.6,W_KOR_003,M,27,4,N/A,Business,Social Sciences,N/A,N/A,43,B1_2,4.67,3.83,8.5,0.84,2,2.5,2.25,2.44,2.22,2.25,2.5,2.5,2.25,2,1,2,2,,,,,,,,,,,,,,,,
W_KOR_PTJ0_004_B2_0_EDIT.txt,KOR,PTJ,B2_0,NH,267,15,4,19,270,9,9,9,10,10,78.3,73.3,W_KOR_004,F,22,3,N/A,Military,Sciences & Technology,N/A,N/A,27,B1_1,3.67,5.33,9,-1.66,4.5,2.5,4.13,4,2.89,4.5,2.5,3,3.25,6,4,4,4,,,,,,,,,,,,,,,,
W_KOR_PTJ0_006_A2_0_EDIT.txt,KOR,PTJ,A2_0,NH,207,56,31,87,202,7,7,7,6,6,55,53.3,W_KOR_006,F,21,2,N/A,Military,Sciences & Technology,TOEIC,400,43,A2_0,4.83,4,8.83,0.83,1,3.5,3.38,3.44,2.89,3,4.5,2,4.25,3,2,3,2,,,,,,,,,,,,,,,,
W_KOR_PTJ0_008_B1_1_EDIT.txt,KOR,PTJ,B1_1,NH,288,11,7,18,280,10,11,11,10,11,88.3,82.9,W_KOR_008,M,21,2,N/A,Military,Sciences & Technology,TOEIC,560,44,B1_1,4.17,6,10.17,-1.83,3,4.13,3.88,4.44,3.33,3.25,4.25,3.5,5,3,3,3,4,,,,,,,,,,,,,,,,
W_KOR_PTJ0_009_B1_1_EDIT.txt,KOR,PTJ,B1_1,NH,216,14,11,25,215,10,10,10,9,10,81.7,77.5,W_KOR_009,F,22,3,N/A,Military,Sciences & Technology,TOEIC,615,44,B1_1,5,5.5,10.5,-0.5,3,1.5,3.63,2.89,2.33,2.75,2.75,2.75,2,2,2,4,4,,,,,,,,,,,,,,,,
W_KOR_PTJ0_010_B1_2_EDIT.txt,KOR,PTJ,B1_2,NH,209,44,50,94,208,7,6,7,6,6,53.3,51.7,W_KOR_010,M,24,3,N/A,Military,Sciences & Technology,N/A,N/A,41,B1_2,2.83,5.5,8.33,-2.67,3,3.88,4.63,3.56,4.67,3.5,5,4.5,4,1,3,2,2,,,,,,,,,,,,,,,,
W_KOR_PTJ0_011_B1_2_EDIT.txt,KOR,PTJ,B1_2,NH,231,64,37,101,209,6,7,5,6,4,46.7,46.7,W_KOR_011,M,20,1,N/A,Military,Sciences & Technology,N/A,N/A,37,B1_2,4.33,4.17,8.5,0.16,4.5,3.88,3.13,4,3.22,3.75,4.25,3.25,2.75,5,5,1,1,,,,,,,,,,,,,,,,
W_KOR_PTJ0_012_B1_2_EDIT.txt,KOR,PTJ,B1_2,NH,196,27,18,45,208,10,10,10,11,10,85,80.8,W_KOR_012,M,21,4,N/A,Military,Sciences & Technology,TOEIC,705,45,B1_2,5,5.5,10.5,-0.5,4,4.38,5,4.78,4.44,4.75,4.75,4.75,4.5,5,5,5,5,,,,,,,,,,,,,,,,
W_KOR_PTJ0_013_B2_0_EDIT.txt,KOR,PTJ,B2_0,NH,242,24,17,41,231,9,10,9,8,10,76.7,71.7,W_KOR_013,M,25,3,N/A,Business,Social Sciences,TOEIC,785,36,B2_0,3.83,5.33,9.16,-1.5,3.5,2,3.75,2.67,3.22,3.5,4,2,2,6,6,6,6,,,,,,,,,,,,,,,,
W_KOR_PTJ0_014_B1_1_EDIT.txt,KOR,PTJ,B1_1,NH,196,17,12,29,200,9,9,9,8,9,73.3,69.6,W_KOR_014,F,26,3,N/A,Military,Sciences & Technology,N/A,N/A,31,B1_1,6,5.83,11.83,0.17,6,4.38,5.5,4.78,5.33,5.5,6,4.25,4,6,5,6,6,,,,,,,,,,,,,,,,
W_KOR_PTJ0_015_B1_1_EDIT.txt,KOR,PTJ,B1_1,NH,283,38,35,73,270,11,11,11,9,10,86.7,83.3,W_KOR_015,F,20,1,N/A,Military,Sciences & Technology,N/A,N/A,34,B1_1,2.67,2.33,5,0.34,3,3.5,3,3.22,3.22,3,3,3,4,2,2,3,3,,,,,,,,,,,,,,,,
W_KOR_PTJ0_017_B1_1_EDIT.txt,KOR,PTJ,B1_1,NH,211,52,46,98,217,10,11,9,9,9,80,77.1,W_KOR_017,M,25,4,N/A,Military,Sciences & Technology,TOEIC,610,41,B1_1,4.5,5.17,9.67,-0.67,2,3.88,4.38,4.44,3.33,4.5,4.5,3.75,3.75,3,2,2,2,,,,,,,,,,,,,,,,
W_KOR_PTJ0_020_B2_0_EDIT.txt,KOR,PTJ,B2_0,NH,227,54,40,94,228,9,9,6,7,7,63.3,62.1,W_KOR_020,M,23,1,N/A,Military,Sciences & Technology,TOEIC,805,32,B2_0,5.33,4,9.33,1.33,4.5,4.25,3.38,3.22,4.56,5.25,4,3.25,2.75,6,6,6,6,,,,,,,,,,,,,,,,
W_KOR_PTJ0_021_A2_0_EDIT.txt,KOR,PTJ,A2_0,NH,207,51,24,75,200,10,10,8,9,7,73.3,72.9,W_KOR_021,M,20,1,N/A,Military,Sciences & Technology,TOEIC,420,32,A2_0,4.5,4.67,9.17,-0.17,4.5,3.25,4.38,4.11,3.67,3.5,3.75,4.5,3.5,4,4,5,4,,,,,,,,,,,,,,,,
W_KOR_PTJ0_022_B1_1_EDIT.txt,KOR,PTJ,B1_1,NH,192,45,24,69,219,3,3,4,3,3,26.7,25.4,W_KOR_022,F,21,2,N/A,Military,Sciences & Technology,N/A,N/A,28,B1_1,4.33,5.5,9.83,-1.17,2,2.5,2.75,3,2.11,2,3.25,3.25,2,3,2,3,1,,,,,,,,,,,,,,,,
W_KOR_PTJ0_023_B1_1_EDIT.txt,KOR,PTJ,B1_1,NH,248,22,15,37,239,10,10,11,10,10,85,80.8,W_KOR_023,F,23,4,N/A,Military,Sciences & Technology,TOEIC,620,28,B1_1,3.83,5.17,9,-1.34,2,2.63,4.25,3.67,2.89,4,3.5,2.25,4,3,3,3,2,,,,,,,,,,,,,,,,
W_KOR_PTJ0_024_B1_2_EDIT.txt,KOR,PTJ,B1_2,NH,226,43,27,70,219,9,9,8,8,8,70,67.5,W_KOR_024,M,20,2,N/A,Business,Social Sciences,TOEIC,780,42,B1_2,4.33,5.33,9.66,-1,3,3.25,3.13,3.11,3.22,3.25,3.75,2.25,3.5,3,3,2,3,,,,,,,,,,,,,,,,
W_KOR_PTJ0_026_A2_0_EDIT.txt,KOR,PTJ,A2_0,NH,238,59,41,100,218,7,7,7,6,7,56.7,53.8,W_KOR_026,M,24,2,N/A,Military,Sciences & Technology,TOEIC,520,45,A2_0,3.67,5,8.67,-1.33,5.5,3.13,5,4.22,4.22,4.25,4.5,4,3.5,3,3,3,3,,,,,,,,,,,,,,,,
W_KOR_PTJ0_030_B1_2_EDIT.txt,KOR,PTJ,B1_2,NH,207,23,23,46,210,10,10,9,8,8,75,73.3,W_KOR_030,F,20,2,N/A,Military,Sciences & Technology,N/A,N/A,43,B1_2,5.5,5,10.5,0.5,4.5,6,3.75,5.44,4.22,5.25,5,4.75,4.5,6,6,6,6,,,,,,,,,,,,,,,,
W_KOR_PTJ0_031_A2_0_EDIT.txt,KOR,PTJ,A2_0,NH,246,52,46,98,236,8,7,8,6,7,60,57.9,W_KOR_031,F,21,2,N/A,English,Humanities,TOEIC,480,38,A2_0,4.83,4,8.83,0.83,5,2.75,3.63,3.56,3.22,3.25,3,2.75,3.75,3,4,3,3,,,,,,,,,,,,,,,,
W_KOR_PTJ0_032_B1_2_EDIT.txt,KOR,PTJ,B1_2,NH,233,36,16,52,224,10,11,11,9,8,81.7,80,W_KOR_032,M,24,2,N/A,English,Humanities,N/A,N/A,45,B1_2,5,5.17,10.17,-0.17,3.5,3.25,3.5,3.78,3,3.5,3.5,3.25,3.25,2,3,3,3,,,,,,,,,,,,,,,,
W_KOR_PTJ0_035_B1_2_EDIT.txt,KOR,PTJ,B1_2,NH,212,6,8,14,216,11,11,11,10,9,86.7,84.6,W_KOR_035,F,23,4,N/A,English,Humanities,N/A,N/A,36,B1_2,4.67,6,10.67,-1.33,3,3.5,3.63,3.44,3.56,3.25,4.75,2.5,3.75,4,4,3,1,,,,,,,,,,,,,,,,
W_KOR_PTJ0_037_B1_2_EDIT.txt,KOR,PTJ,B1_2,NH,220,37,32,69,210,8,9,7,6,7,61.7,59.6,W_KOR_037,M,20,1,N/A,English,Humanities,N/A,N/A,40,B1_2,4.67,5.33,10,-0.66,2,4.5,4.75,4.67,4,4.25,5.25,3.5,5.5,5,5,4,2,,,,,,,,,,,,,,,,
W_KOR_PTJ0_056_B2_0_EDIT.txt,KOR,PTJ,B2_0,NH,234,35,19,54,215,9,9,7,7,7,65,63.8,W_KOR_056,F,23,4,N/A,English,Humanities,TOEIC,865,37,B2_0,4.83,5.33,10.16,-0.5,3.5,2.75,2.5,3,2.44,3,3,2.25,2.25,5,4,3,3,,,,,,,,,,,,,,,,
W_KOR_PTJ0_057_B2_0_EDIT.txt,KOR,PTJ,B2_0,NH,229,35,32,67,218,12,12,9,9,10,86.7,84.2,W_KOR_057,M,26,3,N/A,Business,Social Sciences,TOEIC,790,42,B2_0,2.83,2.83,5.66,0,3.5,3,3.38,3.22,3.22,3.75,3.25,3,2.75,3,3,3,3,,,,,,,,,,,,,,,,
W_KOR_PTJ0_075_B2_0_EDIT.txt,KOR,PTJ,B2_0,NH,211,25,22,47,204,7,7,9,8,7,63.3,60.4,W_KOR_075,M,20,1,N/A,English,Humanities,TEPS,710,38,B2_0,4,4.67,8.67,-0.67,4.5,4.38,4.38,4.11,4.67,5,4,5.25,3.25,6,6,6,5,,,,,,,,,,,,,,,,
W_KOR_PTJ0_079_B2_0_EDIT.txt,KOR,PTJ,B2_0,NH,239,3,2,5,239,12,12,12,12,12,100,95,W_KOR_079,M,29,4,N/A,Trade,Social Sciences,TOEIC,835,38,B2_0,5.83,5.67,11.5,0.16,1,1,4,2.33,2.33,2.5,2.5,2.5,2.5,6,6,6,6,,,,,,,,,,,,,,,,
W_KOR_PTJ0_095_B2_0_EDIT.txt,KOR,PTJ,B2_0,NH,218,25,18,43,219,7,6,9,7,8,61.7,57.5,W_KOR_095,M,26,4,N/A,Business,Social Sciences,TOEIC,830,47,B2_0,4.33,5.33,9.66,-1,1,2,5.38,3.56,3.22,4.5,4.5,3.25,2.5,6,6,3,1,,,,,,,,,,,,,,,,
W_KOR_PTJ0_114_B2_0_EDIT.txt,KOR,PTJ,B2_0,NH,223,47,31,78,205,7,6,6,5,7,51.7,48.8,W_KOR_114,F,23,3,N/A,Education,Humanities,TOEIC,805,33,B2_0,5.5,5,10.5,0.5,1,1.25,3.63,2.78,1.78,2.25,2.75,2.25,2.5,6,5,3,1,,,,,,,,,,,,,,,,
W_KOR_PTJ0_116_B2_0_EDIT.txt,KOR,PTJ,B2_0,NH,301,43,36,79,298,9,10,9,8,9,75,71.3,W_KOR_116,M,26,4,N/A,Education,Humanities,TOEIC,800,45,B2_0,4.83,4.5,9.33,0.33,3.5,3.25,5,4.22,3.89,4,4.25,4.25,4,3,4,4,4,,,,,,,,,,,,,,,,
W_KOR_PTJ0_178_A2_0_EDIT.txt,KOR,PTJ,A2_0,MH,217,33,27,60,217,9,9,9,8,9,73.3,69.6,W_KOR_178,F,22,3,N/A,Education,Humanities,TOEIC,480,36,A2_0,4,5.33,9.33,-1.33,3,2.25,4.25,3.89,2.56,3.75,3.75,2.75,2.75,5,4,4,4,,,,,,,,,,,,,,,,
W_KOR_PTJ0_193_A2_0_EDIT.txt,KOR,PTJ,A2_0,MH,213,49,41,90,211,7,7,7,6,7,56.7,53.8,W_KOR_193,M,23,4,N/A,English,Humanities,TOEIC,400,26,A2_0,5.67,4.5,10.17,1.17,1,3,2.75,2.78,2.56,5,3.25,1.25,2,1,4,4,3,,,,,,,,,,,,,,,,
W_KOR_PTJ0_210_B1_1_EDIT.txt,KOR,PTJ,B1_1,MH,218,32,17,49,208,9,10,9,8,9,75,71.3,W_KOR_210,F,23,4,N/A,Education,Humanities,N/A,N/A,35,B1_1,4.33,5,9.33,-0.67,2,2,2.63,2.44,2.11,2.75,3,2,1.5,5,5,1,1,,,,,,,,,,,,,,,,
W_KOR_PTJ0_229_A2_0_EDIT.txt,KOR,PTJ,A2_0,MH,203,38,36,74,204,8,8,6,5,8,58.3,55,W_KOR_229,F,26,4,N/A,Design,Humanities,N/A,N/A,23,A2_0,3.5,3.33,6.83,0.17,2,2.13,2.38,2.67,1.78,2.75,2.5,1.75,2,1,1,1,1,,,,,,,,,,,,,,,,
W_KOR_PTJ0_236_B1_1_EDIT.txt,KOR,PTJ,B1_1,MH,219,30,24,54,214,9,7,7,8,7,63.3,62.1,W_KOR_236,F,22,1,N/A,Linguistics,Humanities,N/A,N/A,31,B1_1,5,4.67,9.67,0.33,4,3.63,4.13,3.67,4.11,4.75,4.5,3,3.25,6,2,6,4,,,,,,,,,,,,,,,,
W_KOR_PTJ0_267_A2_0_EDIT.txt,KOR,PTJ,A2_0,MH,185,23,18,41,180,7,6,7,6,7,55,52.1,W_KOR_267,F,23,2,N/A,Chinese,Humanities,N/A,N/A,22,A2_0,3.67,4.17,7.84,-0.5,1,2.75,2.13,2.67,1.89,2.5,4,1.5,1.75,1,2,4,3,,,,,,,,,,,,,,,,
W_KOR_PTJ0_295_B1_2_EDIT.txt,KOR,PTJ,B1_2,MH,327,37,34,71,326,11,11,11,10,11,90,85.4,W_KOR_295,M,21,1,N/A,Music,Humanities,N/A,N/A,43,B1_2,3.17,4.83,8,-1.66,4.5,2.5,4.13,4,2.89,3.5,3.5,2.5,3.75,3,5,4,4,,,,,,,,,,,,,,,,
W_KOR_PTJ0_296_A2_0_EDIT.txt,KOR,PTJ,A2_0,MH,226,35,37,72,219,10,10,8,8,8,73.3,71.7,W_KOR_296,M,21,1,N/A,Law,Social Sciences,TOEIC,400,27,A2_0,1.67,5,6.67,-3.33,3.5,2.63,3.38,3.44,2.67,3.25,3.75,2,3,5,5,6,4,,,,,,,,,,,,,,,,
W_KOR_PTJ0_299_B1_2_EDIT.txt,KOR,PTJ,B1_2,MH,233,56,39,95,223,8,7,7,7,8,61.7,58.3,W_KOR_299,F,20,1,N/A,Chemistry,Sciences & Technology,N/A,N/A,38,B1_2,3.17,5.83,9,-2.66,1.5,4.13,2.13,3.44,2.44,3,4,2,3.5,3,2,2,2,,,,,,,,,,,,,,,,
W_KOR_SMK0_001_A2_0_EDIT.txt,KOR,SMK,A2_0,NH,232,38,32,70,243,9,10,10,9,9,78.3,74.6,W_KOR_001,F,22,4,N/A,Military,Sciences & Technology,TOEFL (iBT),56,44,A2_0,5.5,4,9.5,1.5,1,4,4.75,3.56,4.44,4,4.5,4.25,4.75,6,6,5,6,,,,,,,,,,,,,,,,
W_KOR_SMK0_003_B1_1_EDIT.txt,KOR,SMK,B1_1,NH,198,59,38,97,211,8,7,7,6,5,55,55.4,W_KOR_003,M,27,4,N/A,Business,Social Sciences,N/A,N/A,43,B1_2,4.67,3.83,8.5,0.84,2,2.5,2.25,2.44,2.22,2.25,2.5,2.5,2.25,2,1,2,2,,,,,,,,,,,,,,,,
W_KOR_SMK0_004_B2_0_EDIT.txt,KOR,SMK,B2_0,NH,214,6,4,10,215,11,12,11,11,12,95,89.2,W_KOR_004,F,22,3,N/A,Military,Sciences & Technology,N/A,N/A,27,B1_1,3.67,5.33,9,-1.66,4.5,2.5,4.13,4,2.89,4.5,2.5,3,3.25,6,4,4,4,,,,,,,,,,,,,,,,
W_KOR_SMK0_006_A2_0_EDIT.txt,KOR,SMK,A2_0,NH,209,52,32,84,200,7,7,8,7,8,61.7,57.5,W_KOR_006,F,21,2,N/A,Military,Sciences & Technology,TOEIC,400,43,A2_0,4.83,4,8.83,0.83,1,3.5,3.38,3.44,2.89,3,4.5,2,4.25,3,2,3,2,,,,,,,,,,,,,,,,
W_KOR_SMK0_008_B1_1_EDIT.txt,KOR,SMK,B1_1,NH,284,14,8,22,281,8,6,10,11,10,75,69.2,W_KOR_008,M,21,2,N/A,Military,Sciences & Technology,TOEIC,560,44,B1_1,4.17,6,10.17,-1.83,3,4.13,3.88,4.44,3.33,3.25,4.25,3.5,5,3,3,3,4,,,,,,,,,,,,,,,,
W_KOR_SMK0_009_B1_1_EDIT.txt,KOR,SMK,B1_1,NH,206,22,22,44,206,8,10,9,8,9,73.3,68.8,W_KOR_009,F,22,3,N/A,Military,Sciences & Technology,TOEIC,615,44,B1_1,5,5.5,10.5,-0.5,3,1.5,3.63,2.89,2.33,2.75,2.75,2.75,2,2,2,4,4,,,,,,,,,,,,,,,,
W_KOR_SMK0_010_B1_2_EDIT.txt,KOR,SMK,B1_2,NH,218,23,23,46,217,7,7,8,8,8,63.3,59.2,W_KOR_010,M,24,3,N/A,Military,Sciences & Technology,N/A,N/A,41,B1_2,2.83,5.5,8.33,-2.67,3,3.88,4.63,3.56,4.67,3.5,5,4.5,4,1,3,2,2,,,,,,,,,,,,,,,,
W_KOR_SMK0_011_B1_2_EDIT.txt,KOR,SMK,B1_2,NH,206,62,45,107,201,7,6,6,6,6,51.7,50,W_KOR_011,M,20,1,N/A,Military,Sciences & Technology,N/A,N/A,37,B1_2,4.33,4.17,8.5,0.16,4.5,3.88,3.13,4,3.22,3.75,4.25,3.25,2.75,5,5,1,1,,,,,,,,,,,,,,,,
W_KOR_SMK0_012_B1_2_EDIT.txt,KOR,SMK,B1_2,NH,164,25,18,43,197,11,11,12,11,11,93.3,88.8,W_KOR_012,M,21,4,N/A,Military,Sciences & Technology,TOEIC,705,45,B1_2,5,5.5,10.5,-0.5,4,4.38,5,4.78,4.44,4.75,4.75,4.75,4.5,5,5,5,5,,,,,,,,,,,,,,,,
W_KOR_SMK0_013_B2_0_EDIT.txt,KOR,SMK,B2_0,NH,225,21,18,39,224,8,7,8,7,8,63.3,60,W_KOR_013,M,25,3,N/A,Business,Social Sciences,TOEIC,785,36,B2_0,3.83,5.33,9.16,-1.5,3.5,2,3.75,2.67,3.22,3.5,4,2,2,6,6,6,6,,,,,,,,,,,,,,,,
W_KOR_SMK0_014_B1_1_EDIT.txt,KOR,SMK,B1_1,NH,209,49,28,77,214,8,8,7,7,7,61.7,59.6,W_KOR_014,F,26,3,N/A,Military,Sciences & Technology,N/A,N/A,31,B1_1,6,5.83,11.83,0.17,6,4.38,5.5,4.78,5.33,5.5,6,4.25,4,6,5,6,6,,,,,,,,,,,,,,,,
W_KOR_SMK0_015_B1_1_EDIT.txt,KOR,SMK,B1_1,NH,178,13,15,28,183,11,12,10,9,9,85,82.9,W_KOR_015,F,20,1,N/A,Military,Sciences & Technology,N/A,N/A,34,B1_1,2.67,2.33,5,0.34,3,3.5,3,3.22,3.22,3,3,3,4,2,2,3,3,,,,,,,,,,,,,,,,
W_KOR_SMK0_017_B1_1_EDIT.txt,KOR,SMK,B1_1,NH,213,68,50,118,200,6,5,6,6,6,48.3,45.8,W_KOR_017,M,25,4,N/A,Military,Sciences & Technology,TOEIC,610,41,B1_1,4.5,5.17,9.67,-0.67,2,3.88,4.38,4.44,3.33,4.5,4.5,3.75,3.75,3,2,2,2,,,,,,,,,,,,,,,,
W_KOR_SMK0_020_B2_0_EDIT.txt,KOR,SMK,B2_0,NH,223,42,30,72,220,6,6,7,7,8,56.7,51.7,W_KOR_020,M,23,1,N/A,Military,Sciences & Technology,TOEIC,805,32,B2_0,5.33,4,9.33,1.33,4.5,4.25,3.38,3.22,4.56,5.25,4,3.25,2.75,6,6,6,6,,,,,,,,,,,,,,,,
W_KOR_SMK0_021_A2_0_EDIT.txt,KOR,SMK,A2_0,NH,202,17,16,33,203,6,6,7,7,8,56.7,51.7,W_KOR_021,M,20,1,N/A,Military,Sciences & Technology,TOEIC,420,32,A2_0,4.5,4.67,9.17,-0.17,4.5,3.25,4.38,4.11,3.67,3.5,3.75,4.5,3.5,4,4,5,4,,,,,,,,,,,,,,,,
W_KOR_SMK0_022_B1_1_EDIT.txt,KOR,SMK,B1_1,NH,167,22,17,39,212,9,8,9,8,9,71.7,67.9,W_KOR_022,F,21,2,N/A,Military,Sciences & Technology,N/A,N/A,28,B1_1,4.33,5.5,9.83,-1.17,2,2.5,2.75,3,2.11,2,3.25,3.25,2,3,2,3,1,,,,,,,,,,,,,,,,
W_KOR_SMK0_023_B1_1_EDIT.txt,KOR,SMK,B1_1,NH,209,17,14,31,208,11,11,10,10,9,85,82.9,W_KOR_023,F,23,4,N/A,Military,Sciences & Technology,TOEIC,620,28,B1_1,3.83,5.17,9,-1.34,2,2.63,4.25,3.67,2.89,4,3.5,2.25,4,3,3,3,2,,,,,,,,,,,,,,,,
W_KOR_SMK0_024_B1_2_EDIT.txt,KOR,SMK,B1_2,NH,207,31,23,54,200,12,11,9,9,8,81.7,81.7,W_KOR_024,M,20,2,N/A,Business,Social Sciences,TOEIC,780,42,B1_2,4.33,5.33,9.66,-1,3,3.25,3.13,3.11,3.22,3.25,3.75,2.25,3.5,3,3,2,3,,,,,,,,,,,,,,,,
W_KOR_SMK0_026_A2_0_EDIT.txt,KOR,SMK,A2_0,NH,199,25,24,49,214,9,8,8,8,8,68.3,65.8,W_KOR_026,M,24,2,N/A,Military,Sciences & Technology,TOEIC,520,45,A2_0,3.67,5,8.67,-1.33,5.5,3.13,5,4.22,4.22,4.25,4.5,4,3.5,3,3,3,3,,,,,,,,,,,,,,,,
W_KOR_SMK0_030_B1_2_EDIT.txt,KOR,SMK,B1_2,NH,199,11,9,20,201,10,10,11,9,10,83.3,79.2,W_KOR_030,F,20,2,N/A,Military,Sciences & Technology,N/A,N/A,43,B1_2,5.5,5,10.5,0.5,4.5,6,3.75,5.44,4.22,5.25,5,4.75,4.5,6,6,6,6,,,,,,,,,,,,,,,,
W_KOR_SMK0_031_A2_0_EDIT.txt,KOR,SMK,A2_0,NH,205,42,37,79,207,6,4,8,8,9,58.3,52.1,W_KOR_031,F,21,2,N/A,English,Humanities,TOEIC,480,38,A2_0,4.83,4,8.83,0.83,5,2.75,3.63,3.56,3.22,3.25,3,2.75,3.75,3,4,3,3,,,,,,,,,,,,,,,,
W_KOR_SMK0_032_B1_2_EDIT.txt,KOR,SMK,B1_2,NH,197,24,14,38,206,11,11,12,10,10,90,86.7,W_KOR_032,M,24,2,N/A,English,Humanities,N/A,N/A,45,B1_2,5,5.17,10.17,-0.17,3.5,3.25,3.5,3.78,3,3.5,3.5,3.25,3.25,2,3,3,3,,,,,,,,,,,,,,,,
