Code,Country,PTJ1 (wds),PTJ2 (wds),SMK1 (wds),SMK2 (wds),Self Ev,Sex,Age,Grade/Degree,Yrs of Stay (< Yrs),ENS Type,Major/ Occupation,Acad. Genre,Test,Score,VST,CEFR,INTM,INSM,INTM+INSM,INTM-INSM,Primary,Secondary,College,Inschool,Outschool,Listening,Reading,Speaking,Writing,NS,Pronunciation,Presentation,EssayW
W_CHN_111,CHN,236,N/A,200,N/A,N/A,M,21,2,N/A,N/A,Informatics,Sciences & Technology,CEE,83 ,27,B1_1,5,3.5,8.5,1.5,3.5,3.38,3.25,4,2.67,4,4,2.75,2.5,5,5,2,4
W_CHN_112,CHN,286,N/A,207,N/A,N/A,F,20,2,N/A,N/A,Informatics,Sciences & Technology,CEE,90 ,30,B1_1,5,4,9,1,2,3.5,3.88,3.56,3.44,4.25,4,3.25,3.25,2,4,2,4
W_CHN_113,CHN,289,N/A,222,N/A,N/A,M,19,2,N/A,N/A,Informatics,Sciences & Technology,CEE,72 ,30,B1_1,4.67,4,8.67,0.67,3,3.5,4.38,4,3.67,4.5,4.25,3.75,3.25,3,5,4,4
W_CHN_114,CHN,254,N/A,212,N/A,N/A,F,20,2,N/A,N/A,Informatics,Sciences & Technology,CEE,89 ,26,B1_1,5.17,4.33,9.5,0.84,4,4,4.13,4.56,3.56,4.5,4.25,3.5,4,1,2,3,3
W_CHN_115,CHN,258,N/A,206,N/A,N/A,M,18,2,N/A,N/A,Informatics,Sciences & Technology,CEE,86 ,17,A2_0,4.83,5,9.83,-0.17,3,3.38,3.13,3.44,3,3.5,3,3,3.5,2,4,4,4
W_CHN_116,CHN,208,N/A,209,N/A,N/A,M,19,2,N/A,N/A,Informatics,Sciences & Technology,CEE,79 ,21,A2_0,3.83,4.5,8.33,-0.67,2,2,3.38,2.89,2.33,3.5,2.75,2.25,2.25,2,4,4,4
W_CHN_117,CHN,212,N/A,203,N/A,N/A,F,20,2,N/A,N/A,Informatics,Sciences & Technology,CEE,90 ,22,A2_0,3.83,3,6.83,0.83,2,2.63,2.13,2.78,1.89,3,3,1.75,1.75,1,5,3,3
W_CHN_118,CHN,216,N/A,204,N/A,N/A,F,19,2,N/A,N/A,Informatics,Sciences & Technology,CEE,94 ,37,B1_2,4.5,5,9.5,-0.5,2,3.5,3.5,3.44,3.22,3.75,3.25,3,4,1,5,5,5
W_CHN_119,CHN,214,N/A,214,N/A,N/A,M,19,2,N/A,N/A,Informatics,Sciences & Technology,CEE,87 ,33,B1_1,3.67,3.83,7.5,-0.16,4,2.25,2.25,2.33,2.56,2,3,2,2,4,5,5,5
W_CHN_120,CHN,236,N/A,227,N/A,N/A,M,20,2,N/A,N/A,Informatics,Sciences & Technology,CEE,83 ,32,B1_1,3.17,4.17,7.34,-1,4,4.5,3.75,4.22,4,5,3.75,3.5,4.25,3,5,4,5
W_CHN_121,CHN,237,N/A,240,N/A,N/A,F,19,2,N/A,N/A,Informatics,Sciences & Technology,CEE,83 ,29,B1_1,3.33,4.5,7.83,-1.17,3.5,4,3.38,3.89,3.44,4,3.75,3,4,6,6,5,6
W_CHN_122,CHN,209,N/A,239,N/A,N/A,F,19,2,N/A,N/A,Informatics,Sciences & Technology,CEE,87 ,32,B1_1,5.5,5.17,10.67,0.33,3,4.5,3.75,4,4,4.5,4.5,3.75,3.75,5,4,5,5
W_CHN_123,CHN,217,N/A,211,N/A,N/A,F,19,2,N/A,N/A,Informatics,Sciences & Technology,CEE,71 ,28,B1_1,4.67,4.67,9.34,0,3,2.88,2,2.89,2.11,2.5,2.5,2.5,2.25,3,5,6,6
W_CHN_124,CHN,254,N/A,271,N/A,N/A,F,19,2,N/A,N/A,Informatics,Sciences & Technology,CEE,87 ,29,B1_1,4.67,4.17,8.84,0.5,3.5,4,4.38,4.33,3.89,4.5,4,3.5,4.75,2,3,3,4
W_CHN_125,CHN,261,N/A,227,N/A,N/A,F,19,2,N/A,N/A,Informatics,Sciences & Technology,CEE,94 ,27,B1_1,6,3.33,9.33,2.67,2.5,3,3.88,4.11,2.56,4.25,3.25,3,3.25,2,3,3,5
W_CHN_126,CHN,212,N/A,212,N/A,N/A,F,20,2,N/A,N/A,Informatics,Sciences & Technology,CEE,90 ,28,B1_1,2.33,4.17,6.5,-1.84,1,4.13,3,3.11,3.44,3.5,4.25,2.5,4,2,4,3,5
W_CHN_127,CHN,261,N/A,225,N/A,N/A,F,19,2,N/A,N/A,Informatics,Sciences & Technology,CEE,94 ,28,B1_1,4.33,5.17,9.5,-0.84,2,4,3.63,3.67,3.56,3,4.25,4.5,3.5,4,5,2,2
W_CHN_128,CHN,308,N/A,262,N/A,N/A,F,20,2,N/A,N/A,Informatics,Sciences & Technology,CEE,87 ,29,B1_1,5.17,4.67,9.84,0.5,3.5,3.75,4,4.11,3.56,4.5,3.75,3.5,3.75,3,4,4,5
W_CHN_129,CHN,250,N/A,235,N/A,N/A,F,19,2,N/A,N/A,Informatics,Sciences & Technology,CEE,80 ,27,B1_1,4,5.17,9.17,-1.17,2,2.88,3.75,3.44,2.89,3.5,3.25,3,3.5,6,5,4,4
W_CHN_130,CHN,250,N/A,279,N/A,N/A,M,20,2,N/A,N/A,Informatics,Sciences & Technology,CEE,78 ,27,B1_1,4.33,4.33,8.66,0,3.5,3.75,3.13,3.56,3.33,4.75,3.75,2.25,3,5,5,4,4
W_CHN_131,CHN,210,N/A,213,N/A,N/A,M,20,2,N/A,N/A,Informatics,Sciences & Technology,CEE,87 ,29,B1_1,4.5,5.17,9.67,-0.67,2.5,3.38,3.88,3.44,3.56,4.5,3.75,3.25,3,2,2,2,3
W_CHN_132,CHN,209,N/A,203,N/A,N/A,F,20,2,N/A,N/A,Informatics,Sciences & Technology,CEE,80 ,26,B1_1,4.33,5,9.33,-0.67,2,2.88,3.63,3.11,3.11,3.5,3.25,2.75,3.5,6,5,4,5
W_CHN_133,CHN,238,N/A,175,N/A,N/A,F,20,2,N/A,N/A,E-Business,Social Sciences,CEE,72 ,28,B1_1,4.67,4,8.67,0.67,2,3.88,3.75,3.67,3.56,4.25,4,3,4,2,6,4,5
W_CHN_134,CHN,215,N/A,201,N/A,N/A,F,20,2,N/A,N/A,E-Business,Social Sciences,CEE,63 ,16,A2_0,4.5,5,9.5,-0.5,2,2.13,3.13,2.67,2.44,3,2.5,2.5,2.5,5,5,5,5
W_CHN_135,CHN,293,N/A,216,N/A,N/A,F,20,2,N/A,N/A,E-Business,Social Sciences,CEE,88 ,33,B1_1,3.17,4.17,7.34,-1,3.5,3.63,3.13,3.89,2.89,3.75,3.25,3.5,3,3,4,4,5
W_CHN_136,CHN,212,N/A,213,N/A,N/A,F,20,2,N/A,N/A,E-Business,Social Sciences,CEE,72 ,19,A2_0,3.83,3.83,7.66,0,4,4.63,4.25,4.11,4.67,4.75,4.25,4.25,4.5,5,4,5,5
W_CHN_137,CHN,222,N/A,232,N/A,N/A,F,21,2,N/A,N/A,E-Business,Social Sciences,CEE,60 ,37,B1_2,4.67,5.17,9.84,-0.5,4,3.38,3.5,3.78,3.22,3.25,3.5,3.75,3.25,3,4,4,5
W_CHN_138,CHN,233,N/A,212,N/A,N/A,F,20,2,N/A,N/A,E-Business,Social Sciences,CEE,73 ,29,B1_1,3.5,3.33,6.83,0.17,2,2.13,3.5,3.11,2.33,3.5,2.75,2.75,2.25,5,5,5,2
W_CHN_139,CHN,201,N/A,217,N/A,N/A,F,21,2,N/A,N/A,E-Business,Social Sciences,CEE,72 ,19,A2_0,3.83,3.83,7.66,0,4,4.63,4.25,4.11,4.67,4.75,4.25,4.25,4.5,5,4,5,5
W_CHN_140,CHN,224,N/A,209,N/A,N/A,F,20,2,N/A,N/A,E-Business,Social Sciences,CEE,67 ,21,A2_0,2.83,3.33,6.16,-0.5,1.5,4.13,4.25,4.33,3.44,4.5,4.5,3.25,4.5,6,5,4,5
W_CHN_141,CHN,221,N/A,229,N/A,N/A,F,20,2,N/A,N/A,E-Business,Social Sciences,CEE,68 ,37,B1_2,4.83,5,9.83,-0.17,4,3.38,3.5,3.78,3.22,3.25,3.5,3.75,3.25,3,4,4,5
W_CHN_142,CHN,200,N/A,201,N/A,N/A,M,21,2,N/A,N/A,E-Business,Social Sciences,CEE,65 ,28,B1_1,4.83,4.83,9.66,0,3,3.25,3.75,3.56,3.33,4.25,3.75,2.75,3.25,6,6,5,6
W_CHN_143,CHN,266,N/A,216,N/A,N/A,F,19,2,N/A,N/A,E-Business,Social Sciences,CEE,75 ,28,B1_1,4.5,5.33,9.83,-0.83,2,2.5,4.63,3.78,3,3.75,3.5,3.5,3.5,5,5,5,4
W_CHN_144,CHN,278,N/A,231,N/A,N/A,F,20,2,N/A,N/A,E-Business,Social Sciences,CEE,71 ,32,B1_1,4,4.67,8.67,-0.67,3,3,4,3.44,3.44,3.5,3.5,3.5,3.5,4,4,4,4
W_CHN_145,CHN,240,N/A,212,N/A,N/A,F,20,2,N/A,N/A,E-Business,Social Sciences,CEE,64 ,28,B1_1,4.67,4.67,9.34,0,3,3.25,3.63,3.44,3.33,4.25,3.5,2.75,3.25,5,4,5,3
W_CHN_146,CHN,214,N/A,218,N/A,N/A,F,21,2,N/A,N/A,E-Business,Social Sciences,CEE,73 ,23,A2_0,3,4.17,7.17,-1.17,2.5,3.38,2.75,2.22,3.78,3.5,3.75,3,2,3,3,4,5
W_CHN_147,CHN,233,N/A,203,N/A,N/A,F,19,2,N/A,N/A,E-Business,Social Sciences,CEE,73 ,29,B1_1,3,2.83,5.83,0.17,2,2.88,3.5,3.22,2.89,3.5,3.25,2.75,3.25,5,5,4,5
W_CHN_148,CHN,219,N/A,239,N/A,N/A,M,20,2,N/A,N/A,English,Humanities,CEE,70 ,26,B1_1,3,5.67,8.67,-2.67,3.5,3.13,3.13,3.89,2.44,3,3.25,2.75,3.5,4,5,5,3
W_CHN_149,CHN,255,N/A,250,N/A,N/A,F,21,2,N/A,N/A,English,Humanities,CEE,93 ,35,B1_1,5,4.83,9.83,0.17,1.5,3.13,3.5,3.33,2.89,4.25,3.25,2.5,3.25,5,5,4,5
W_CHN_150,CHN,215,N/A,209,N/A,N/A,F,23,1,N/A,N/A,English,Humanities,CEE,69 ,32,B1_1,4.67,6,10.67,-1.33,3,2.75,3.75,3.22,3.22,3,4.25,3,2.75,3,5,5,2
W_CHN_151,CHN,217,N/A,203,N/A,N/A,M,20,2,N/A,N/A,English,Humanities,TOEFL (iBT),85 ,32,B1_2,3.67,5.83,9.5,-2.16,1.5,2,4,3,2.67,3.5,3,2.75,2.75,5,5,5,5
W_CHN_152,CHN,227,N/A,224,N/A,N/A,F,21,2,N/A,N/A,English,Humanities,CEE,82 ,40,B1_2,4.5,5,9.5,-0.5,2,3.13,3.88,4,2.67,4,4,3.25,2.75,5,5,5,3
W_CHN_153,CHN,226,N/A,190,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,CEE,65 ,30,B1_1,4.67,5.33,10,-0.66,2,3.13,4,3,3.78,3.5,4,2.75,4,5,6,6,6
W_CHN_154,CHN,246,N/A,245,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,CEE,77 ,33,B1_1,6,4.83,10.83,1.17,3,3.63,4.5,4.22,3.67,3.75,4.75,3.75,4,6,6,6,6
W_CHN_155,CHN,232,N/A,283,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,CEE,85 ,33,B1_1,3.67,4.67,8.34,-1,2,3.25,3.38,3.67,2.67,3.75,2.75,2.75,4,6,6,6,6
W_CHN_156,CHN,283,N/A,208,N/A,N/A,F,21,2,N/A,N/A,English,Humanities,CEE,76 ,32,B1_1,5,5,10,0,1,4.5,5.25,4.89,4,5.25,5,4.75,4.5,6,6,6,6
W_CHN_157,CHN,226,N/A,200,N/A,N/A,F,21,2,N/A,N/A,English ,Humanities,CEE,79 ,32,B1_1,5.33,4.83,10.16,0.5,1,2,5.5,3.44,3.44,3.75,4,3.75,3.5,5,6,6,6
W_CHN_158,CHN,232,N/A,200,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,CEE,87 ,44,B1_2,5.17,4.83,10,0.34,4,4,4,4.89,3.11,4,4.5,3.75,3.75,5,5,5,4
W_CHN_159,CHN,204,N/A,224,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,CEE,68 ,26,B1_1,3,5.67,8.67,-2.67,3.5,3.13,3.13,3.89,2.44,3,3.25,2.75,3.5,4,5,5,3
W_CHN_160,CHN,218,N/A,202,N/A,N/A,M,19,2,N/A,N/A,English,Humanities,IELTS,7 ,35,B2_0,4.83,5.33,10.16,-0.5,3,3.88,4.88,4.22,4.22,4.5,4.5,4.25,4.25,3,4,5,5
W_CHN_161,CHN,226,N/A,222,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,CEE,81 ,32,B1_1,4.67,4.83,9.5,-0.16,2,2.63,3.63,3.44,2.56,3.25,3.5,3,2.75,5,6,6,5
W_CHN_162,CHN,229,N/A,233,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,CEE,81 ,33,B1_1,5,4.5,9.5,0.5,2,3.38,4.25,3.67,3.56,3.75,4.25,3.75,3.5,5,5,5,6
W_CHN_163,CHN,224,N/A,235,N/A,N/A,F,19,2,N/A,N/A,English,Humanities,IELTS,7 ,34,B2_0,4.83,5.17,10,-0.34,3,4,4.88,4.33,4.22,4.5,4.5,4.25,4.5,3,4,4,4
W_CHN_164,CHN,262,N/A,200,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,CEE,75 ,30,B1_1,4.83,4.83,9.66,0,2,3.13,4,3,3.78,3.5,4,2.75,4,5,6,5,5
W_CHN_165,CHN,216,N/A,209,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,CEE,85 ,31,B1_1,5.5,6,11.5,-0.5,3.5,3.25,4.75,4.56,3.33,4.75,4.25,3.75,3.25,6,6,6,6
W_CHN_166,CHN,256,N/A,223,N/A,N/A,F,21,2,N/A,N/A,English,Humanities,CEE,80 ,30,B1_1,3.83,4.17,8,-0.34,1,2.75,6,4,4,3.5,6,4,4,4,5,6,5
W_CHN_167,CHN,233,N/A,202,N/A,N/A,F,21,2,N/A,N/A,English,Humanities,CEE,76 ,29,B1_1,4.17,5.5,9.67,-1.33,2,3,4.63,3.56,3.67,4.25,3.75,3.5,3.75,6,5,5,5
W_CHN_168,CHN,226,N/A,247,N/A,N/A,F,21,2,N/A,N/A,English,Humanities,CEE,62 ,30,B1_1,4.17,5.5,9.67,-1.33,2,3,4.88,3.78,3.67,4.5,4,3.5,3.75,6,5,5,4
W_CHN_169,CHN,209,N/A,217,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,CEE,77 ,41,B1_2,4.5,5,9.5,-0.5,3.5,2.88,4.25,4.22,2.89,3.75,4.25,3.25,3,5,5,5,5
W_CHN_170,CHN,207,N/A,204,N/A,N/A,F,20,2,N/A,N/A,Education,Humanities,CEE,68 ,38,B1_2,5.5,5.5,11,0,4,4.5,4.88,5.33,3.89,4.75,5,4.75,4.25,6,6,5,6
W_CHN_171,CHN,203,N/A,228,N/A,N/A,F,21,2,N/A,N/A,Education,Humanities,CEE,76 ,27,B1_1,5.33,5.83,11.16,-0.5,3,3,3,3,3,3,3,3,3,5,5,5,5
W_CHN_172,CHN,209,N/A,201,N/A,N/A,F,20,2,N/A,N/A,Education,Humanities,IELTS,5 ,35,B2_0,4.83,5.33,10.16,-0.5,3,3.88,4.88,4.22,4.22,4.5,4.5,4.25,4.25,3,4,5,5
W_CHN_173,CHN,218,N/A,219,N/A,N/A,F,21,2,N/A,N/A,Education,Humanities,CEE,63 ,35,B1_1,4.33,5.17,9.5,-0.84,2,2.75,2.88,3.44,2,4,2.75,2.25,2.25,3,5,4,2
W_CHN_174,CHN,249,N/A,244,N/A,N/A,F,21,2,N/A,N/A,Education,Humanities,CEE,66 ,35,B1_1,4.33,5.17,9.5,-0.84,2,2.75,2.88,3.44,2,4,2.75,2.25,2.25,3,5,4,2
W_CHN_175,CHN,247,N/A,202,N/A,N/A,F,21,2,N/A,N/A,Education,Humanities,CEE,67 ,35,B1_1,4.5,5.33,9.83,-0.83,3,3.5,3.88,3.44,3.78,5.25,3.5,2.25,3.75,3,5,4,2
W_CHN_176,CHN,227,N/A,214,N/A,N/A,F,20,2,N/A,N/A,Education,Humanities,CEE,60 ,27,B1_1,5.5,5.5,11,0,5.5,5.38,5.25,5.33,5.33,5.25,5.25,5.25,5.5,5,6,5,6
W_CHN_177,CHN,256,N/A,257,N/A,N/A,F,21,2,N/A,N/A,Education,Humanities,CEE,72 ,36,B1_2,N/A,N/A,N/A,N/A,2.5,3.25,4.25,3.89,3.33,4,4,3.25,3.75,5,6,6,5
W_CHN_178,CHN,220,N/A,236,N/A,N/A,F,20,2,N/A,N/A,Education,Humanities,CEE,73 ,28,B1_1,2.83,4,6.83,-1.17,3,3.13,2.75,3.78,2.11,4,3.5,2,2.25,4,5,5,5
W_CHN_179,CHN,246,N/A,227,N/A,N/A,F,21,2,N/A,N/A,Education,Humanities,CEE,58 ,35,B1_1,4.33,5.17,9.5,-0.84,2,2.75,2.88,3.44,2,4,2.75,2.25,2.25,3,5,4,2
W_CHN_180,CHN,232,N/A,220,N/A,N/A,F,18,2,N/A,N/A,Education,Humanities,CEE,67 ,43,B1_2,4.5,5.17,9.67,-0.67,3,3.38,3.75,3.56,3.44,3.5,4,3.5,3.25,6,6,5,6
W_CHN_181,CHN,297,N/A,222,N/A,N/A,M,20,2,N/A,N/A,Education,Humanities,CEE,67 ,35,B1_1,5.83,5.83,11.66,0,6,5.38,5.38,5.44,5.44,5,5.75,5,5.75,6,6,6,6
W_CHN_182,CHN,217,N/A,218,N/A,N/A,F,20,2,N/A,N/A,Education,Humanities,IELTS,5 ,35,B2_0,4.83,5.33,10.16,-0.5,3,3.88,4.88,4.22,4.22,4.5,4.5,4.25,4.25,3,4,5,5
W_CHN_183,CHN,246,N/A,218,N/A,N/A,F,20,2,N/A,N/A,Education,Humanities,CEE,63 ,39,B1_2,4.83,5.33,10.16,-0.5,3.5,4.38,4.63,4.89,3.89,5,4.25,4.25,4.5,4,4,4,4
W_CHN_184,CHN,209,N/A,243,N/A,N/A,F,21,2,N/A,N/A,Education,Humanities,CEE,67 ,23,A2_0,2.5,4.33,6.83,-1.83,1,2.75,2.5,2.89,2,3.5,2.25,2.25,2.5,5,5,5,5
W_CHN_185,CHN,236,N/A,248,N/A,N/A,F,21,2,N/A,N/A,Education,Humanities,CEE,68 ,33,B1_1,4.83,5.33,10.16,-0.5,2,3,3.13,3.44,2.44,3.75,3.25,2.5,2.75,5,5,5,5
W_CHN_186,CHN,218,N/A,218,N/A,N/A,F,21,2,N/A,N/A,Education,Humanities,CEE,61 ,35,B1_1,5.83,5.83,11.66,0,6,5.38,5.38,5.44,5.44,5,5.75,5,5.75,6,6,6,6
W_CHN_187,CHN,259,N/A,216,N/A,N/A,F,20,2,N/A,N/A,Education,Humanities,CEE,67 ,35,B1_1,4.33,5.17,9.5,-0.84,2,2.75,2.88,3.44,2,4,2.75,2.25,2.25,3,5,4,2
W_CHN_188,CHN,216,N/A,222,N/A,N/A,F,21,2,N/A,N/A,Education,Humanities,CEE,63 ,23,A2_0,3.5,4.5,8,-1,1,3,3.88,4,2.33,3.75,3.75,3.25,3,6,6,6,6
W_CHN_189,CHN,227,N/A,231,N/A,N/A,F,20,2,N/A,N/A,Education,Humanities,CEE,70 ,27,B1_1,5.67,5,10.67,0.67,3,5,3.5,4.33,3.89,4.25,4.25,4.25,4.25,3,5,5,5
W_CHN_190,CHN,221,N/A,216,N/A,N/A,F,20,2,N/A,N/A,Education,Humanities,CEE,67 ,28,B1_1,3.83,4.67,8.5,-0.84,4,3.25,4.5,4.33,3.44,3.75,3.75,3.75,4.25,5,4,3,4
W_CHN_191,CHN,255,N/A,216,N/A,N/A,M,21,2,N/A,N/A,Education,Humanities,CEE,58 ,26,B1_1,4,4,8,0,1,3,3,2.78,2.78,3.25,3.25,2.75,2.75,4,4,4,4
W_CHN_192,CHN,223,N/A,223,N/A,N/A,F,20,2,N/A,N/A,Education,Humanities,CEE,59 ,32,B1_1,4.5,5.5,10,-1,2,4.13,4.38,4.33,3.67,4.25,4.75,4,4,5,5,5,5
W_CHN_193,CHN,226,N/A,216,N/A,N/A,F,19,2,N/A,N/A,Education,Humanities,CEE,59 ,31,B1_1,4.67,4.67,9.34,0,2,2.75,4.13,4,2.56,3.75,3.75,3.25,3,6,6,5,6
W_CHN_194,CHN,265,N/A,221,N/A,N/A,M,20,2,N/A,N/A,Education,Humanities,CEE,63 ,28,B1_1,5.17,5,10.17,0.17,1,2.5,4.13,3.11,3,3.5,3.25,4,2.5,3,3,2,3
W_CHN_195,CHN,246,N/A,202,N/A,N/A,F,20,2,N/A,N/A,Education,Humanities,CEE,68 ,35,B1_1,4.33,5.17,9.5,-0.84,2,2.75,2.88,3.44,2,4,2.75,2.25,2.25,3,5,4,2
W_CHN_196,CHN,279,N/A,237,N/A,N/A,F,21,2,N/A,N/A,Education,Humanities,CEE,67 ,28,B1_1,2.83,4,6.83,-1.17,3,3.13,2.75,3.78,2.11,4,3.5,2,2.25,4,5,5,5
W_CHN_197,CHN,311,N/A,220,N/A,N/A,M,20,2,N/A,N/A,Education,Humanities,CEE,69 ,28,B1_1,4.17,3.67,7.84,0.5,3.5,3.38,3.5,3.44,3.44,4.5,3.75,3.25,2.25,3,4,4,5
W_CHN_198,CHN,214,N/A,227,N/A,N/A,M,21,3,N/A,N/A,Japanese,Humanities,N/A,N/A,23,A2_0,3.5,4.5,8,-1,1,3,3.88,4,2.33,3.75,3.75,3.25,3,6,6,6,6
W_CHN_199,CHN,246,N/A,244,N/A,N/A,M,21,3,N/A,N/A,Japanese,Humanities,N/A,N/A,26,B1_1,4,4,8,0,1,3,3,2.78,2.78,3.25,3.25,2.75,2.75,4,4,4,4
W_CHN_200,CHN,269,N/A,253,N/A,N/A,F,18,2,N/A,N/A,Japanese,Humanities,N/A,N/A,32,B1_1,3.67,5.83,9.5,-2.16,1.5,2,4,3,2.67,3.5,3,2.75,2.75,5,5,5,5
W_CHN_201,CHN,217,N/A,196,N/A,N/A,M,21,3,N/A,N/A,Japanese,Humanities,N/A,N/A,33,B1_1,3.17,4.17,7.34,-1,3.5,3.63,3.13,3.89,2.89,3.75,3.25,3.5,3,3,4,4,5
W_CHN_202,CHN,291,N/A,239,N/A,N/A,M,21,3,N/A,N/A,Japanese,Humanities,N/A,N/A,16,A2_0,5.33,4,9.33,1.33,3.5,4.38,5.13,5.11,4.11,5.25,5,4,4.75,5,5,4,3
W_CHN_203,CHN,227,N/A,243,N/A,N/A,M,21,3,N/A,N/A,Japanese,Humanities,N/A,N/A,26,B1_1,4.33,5,9.33,-0.67,2,2.88,3.63,3.11,3.11,3.5,3.25,2.75,3.5,6,5,4,5
W_CHN_204,CHN,233,N/A,193,N/A,N/A,F,19,2,N/A,N/A,Japanese,Humanities,N/A,N/A,28,B1_1,4.17,3.67,7.84,0.5,3.5,3.38,3.5,3.44,3.44,4.5,3.75,3.25,2.25,3,4,4,5
W_CHN_205,CHN,201,N/A,286,N/A,N/A,F,22,4,N/A,N/A,Japanese,Humanities,N/A,N/A,35,B1_1,5,4.83,9.83,0.17,1.5,3.13,3.5,3.33,2.89,4.25,3.25,2.5,3.25,5,5,4,5
W_CHN_206,CHN,261,N/A,213,N/A,N/A,F,21,3,N/A,N/A,Japanese,Humanities,N/A,N/A,35,B1_1,4.33,5.17,9.5,-0.84,2,2.75,2.88,3.44,2,4,2.75,2.25,2.25,3,5,4,2
W_CHN_207,CHN,303,N/A,303,N/A,N/A,F,19,2,N/A,N/A,Japanese,Humanities,N/A,N/A,35,B1_1,4.83,5.33,10.16,-0.5,3,3.88,4.88,4.22,4.22,4.5,4.5,4.25,4.25,3,4,5,5
W_CHN_208,CHN,202,N/A,199,N/A,N/A,F,20,2,N/A,N/A,Japanese,Humanities,N/A,N/A,32,B1_1,4,4.67,8.67,-0.67,3,3,4,3.44,3.44,3.5,3.5,3.5,3.5,4,4,4,4
W_CHN_209,CHN,239,N/A,209,N/A,N/A,M,19,2,N/A,N/A,Japanese,Humanities,N/A,N/A,28,B1_1,4.67,4.67,9.34,0,3,3.25,3.63,3.44,3.33,4.25,3.5,2.75,3.25,5,4,5,3
W_CHN_210,CHN,202,N/A,197,N/A,N/A,M,22,4,N/A,N/A,Japanese,Humanities,N/A,N/A,23,A2_0,3,4.17,7.17,-1.17,2.5,3.38,2.75,2.22,3.78,3.5,3.75,3,2,3,3,4,5
W_CHN_211,CHN,235,N/A,207,N/A,N/A,M,18,2,N/A,N/A,Japanese,Humanities,N/A,N/A,29,B1_1,3,2.83,5.83,0.17,2,2.88,3.5,3.22,2.89,3.5,3.25,2.75,3.25,5,5,4,5
W_CHN_212,CHN,212,N/A,260,N/A,N/A,F,18,2,N/A,N/A,Japanese,Humanities,N/A,N/A,26,B1_1,3,5.67,8.67,-2.67,3.5,3.13,3.13,3.89,2.44,3,3.25,2.75,3.5,4,5,5,3
W_CHN_213,CHN,277,N/A,231,N/A,N/A,F,18,2,N/A,N/A,Japanese,Humanities,N/A,N/A,34,B1_1,4.67,5.5,10.17,-0.83,1,2.75,5,4.11,3,4,4.25,3.5,3.75,1,4,5,5
W_CHN_214,CHN,276,N/A,189,N/A,N/A,F,21,3,N/A,N/A,Japanese,Humanities,N/A,N/A,32,B1_1,5,5,10,0,2,2.75,4.75,3.56,3.56,4,3.75,3.5,3.75,5,5,5,5
W_CHN_215,CHN,211,N/A,219,N/A,N/A,F,20,2,N/A,N/A,Japanese,Humanities,N/A,N/A,28,B1_1,4.5,5.17,9.67,-0.67,1,4.75,5.13,5.44,3.56,4.75,4.75,4.75,5.5,5,3,5,5
W_CHN_216,CHN,184,N/A,211,N/A,N/A,M,19,2,N/A,N/A,Japanese,Humanities,N/A,N/A,20,A2_0,4.83,4.33,9.16,0.5,2,2.88,4.75,4.33,2.89,4,4,3.75,3.5,3,6,6,2
W_CHN_217,CHN,261,N/A,220,N/A,N/A,F,19,2,N/A,N/A,Japanese,Humanities,N/A,N/A,44,B1_2,5.17,5.33,10.5,-0.16,2,3.63,4.88,4.33,3.67,5,5,3.25,3.75,3,5,5,5
W_CHN_218,CHN,218,N/A,195,N/A,N/A,M,22,4,N/A,N/A,Japanese,Humanities,N/A,N/A,37,B1_2,4.67,5.17,9.84,-0.5,1,2.75,4.25,3.44,3,3.75,3.75,3.25,3.25,3,5,5,5
W_CHN_219,CHN,221,N/A,227,N/A,N/A,M,21,3,N/A,N/A,Japanese,Humanities,N/A,N/A,35,B1_1,4.33,5.17,9.5,-0.84,2,2.75,2.88,3.44,2,4,2.75,2.25,2.25,3,5,4,2
W_CHN_220,CHN,219,N/A,205,N/A,N/A,F,19,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,N/A,N/A,40,B1_2,6,5.17,11.17,0.83,2,4.63,4.88,4.56,4.33,5.25,5.25,4.5,4,1,5,5,4
W_CHN_221,CHN,292,N/A,238,N/A,N/A,M,19,1,N/A,N/A,Naval Architecture,Sciences & Technology,N/A,N/A,44,B1_2,4.17,2.83,7,1.34,2,2.38,2,2.22,2.11,2.5,2,2,2.25,2,4,4,4
W_CHN_222,CHN,226,N/A,208,N/A,N/A,M,18,1,N/A,N/A,Naval Architecture,Sciences & Technology,N/A,N/A,42,B1_2,5.5,4.67,10.17,0.83,4.5,4.38,4.38,4.44,4.33,4.75,5,4,3.75,6,3,5,4
W_CHN_223,CHN,209,N/A,214,N/A,N/A,M,19,1,N/A,N/A,Architecture,Sciences & Technology,N/A,N/A,28,B1_1,5.67,5,10.67,0.67,4,4,3.88,4.22,3.67,4,4,3.25,4.5,1,4,4,3
